SITE_ID,NEW_AREA_NAME,SITE_RANKED_NGR,SITE_RANKED_EASTING,SITE_RANKED_NORTHING,N_SURVEYS,FIRST_SURVEY,LAST_SURVEY
5315,Cumbria and Lancashire,NY6682519941,366825,519941,4,10/07/2002,05/08/2021
11649,Cumbria and Lancashire,SD3310089200,333100,489200,1,18/08/1994,18/08/1994
9885,Devon and Cornwall,SS7930048200,279300,148200,2,09/07/1997,13/07/2000
7517,Devon and Cornwall,SX4815070200,248150,70200,3,01/07/1983,01/08/2002
6692,Lincolnshire and Northamptonshire,SE9820011900,498200,411900,4,11/08/1986,19/08/1996
36407,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3744166070,337441,266070,1,17/08/2010,17/08/2010
28249,Northumbria,NZ1500025800,415000,525800,2,14/09/2007,22/08/2011
32460,Hertfordshire and North London,TL4885315165,548853,215165,1,29/04/2009,29/04/2009
31324,Cumbria and Lancashire,SD4982046549,349820,446549,1,07/07/1992,07/07/1992
49665,Staffordshire Warwickshire and West Midlands,SP0830656187,408306,256187,2,17/05/2012,18/06/2013
3833,Yorkshire,SE4345969961,443459,469961,21,10/08/1995,22/07/2024
31113,Cumbria and Lancashire,SD6008874148,360088,474148,5,26/06/1981,19/06/1985
19011,Northumbria,NY7560075800,375600,575800,1,16/08/1993,16/08/1993
3523,Staffordshire Warwickshire and West Midlands,SP5940076900,459400,276900,4,11/08/1992,22/05/2001
31429,Lincolnshire and Northamptonshire,SP6127967009,461279,267009,3,23/09/2008,30/04/2015
502,Essex Norfolk and Suffolk,TM1180027100,611800,227100,2,03/04/1997,07/02/2007
47529,Lincolnshire and Northamptonshire,TF1995094600,519950,394600,3,30/11/2012,20/10/2015
347,Staffordshire Warwickshire and West Midlands,SJ9277408193,392774,308193,3,28/09/1993,19/09/2005
23563,Cumbria and Lancashire,NY4741375980,347413,575980,2,19/09/2006,21/08/2012
15503,Devon and Cornwall,SY1279087640,312790,87640,1,20/06/2005,20/06/2005
51023,Lincolnshire and Northamptonshire,TF1549090360,515490,390360,2,26/09/2013,21/04/2015
39146,Cumbria and Lancashire,NY4900417921,349004,517921,9,16/08/2011,13/07/2016
4135,Yorkshire,SE2790001500,427900,401500,7,02/09/1981,07/09/2023
9448,Devon and Cornwall,SS4259007580,242590,107580,4,09/09/1997,08/08/2024
9948,Staffordshire Warwickshire and West Midlands,SP4350068400,443500,268400,5,21/08/1984,27/05/2004
13247,Devon and Cornwall,SS3015000450,230150,100450,7,03/08/1993,01/09/2022
30241,Solent and South Downs,SU6105220653,461052,120653,3,26/07/2011,08/08/2023
31223,Cumbria and Lancashire,SD6842442746,368424,442746,1,28/09/1993,28/09/1993
11705,Cumbria and Lancashire,NY1282303747,312823,503747,1,26/07/1994,26/07/1994
15838,Shropshire Herefordshire Worcestershire and Gloucestershire,SO4280065200,342800,265200,1,18/08/2005,18/08/2005
12462,Wessex,ST1620322628,316203,122628,1,01/09/1994,01/09/1994
17374,Yorkshire,SK4024965279,440249,365279,2,24/09/2005,19/09/2011
8449,Devon and Cornwall,SW5660031900,156600,31900,2,05/09/2002,05/09/2003
34911,West Thames,SU7534859373,475348,159373,2,08/04/2010,28/03/2013
60623,Devon and Cornwall,SX5082477485,250824,77485,1,25/09/2014,25/09/2014
78138,Cumbria and Lancashire,NY5964498105,359644,598105,2,09/08/2023,19/08/2024
3789,Staffordshire Warwickshire and West Midlands,SP3712575327,437125,275327,2,14/08/2001,06/07/2009
44823,Wessex,SU1610206944,416102,106944,1,11/09/2012,11/09/2012
7649,Hertfordshire and North London,TL5930610430,559306,210430,6,18/03/1993,15/08/2024
929,Essex Norfolk and Suffolk,TQ5790079900,557900,179900,7,19/03/1986,17/05/2007
1714,Essex Norfolk and Suffolk,TG1863611036,618636,311036,10,19/07/1988,16/04/2024
25452,Devon and Cornwall,SS3384001430,233840,101430,4,11/06/1984,23/09/1996
36875,Cambridgeshire and Bedfordshire,SP7295128928,472951,228928,1,15/02/2011,15/02/2011
8986,Staffordshire Warwickshire and West Midlands,SP4790068300,447900,268300,6,21/08/1984,10/05/2016
1779,Essex Norfolk and Suffolk,TG3130016600,631300,316600,2,01/11/1993,31/01/1996
10679,Devon and Cornwall,SW9347553330,193475,53330,2,15/09/1978,24/09/2003
57884,Northumbria,NZ3031967018,430319,567018,1,13/06/2014,13/06/2014
59043,Shropshire Herefordshire Worcestershire and Gloucestershire,SO5700067700,357000,267700,2,18/07/2014,20/07/2016
34063,Yorkshire,SE1596209322,415962,409322,3,10/09/2009,24/08/2015
68263,Yorkshire,SE3352354050,433523,454050,1,20/10/2016,20/10/2016
3741,Staffordshire Warwickshire and West Midlands,SP1502762099,415027,262099,8,10/10/1989,07/06/2006
1322,Shropshire Herefordshire Worcestershire and Gloucestershire,SO2780082200,327800,282200,8,24/06/1993,13/06/2023
3652,Derbyshire Nottinghamshire and Leicestershire,SK4729143559,447291,343559,3,28/11/1994,30/10/1996
9712,Devon and Cornwall,SY0370097100,303700,97100,2,14/05/1997,01/06/2000
37947,Hertfordshire and North London,TL3510814322,535108,214322,1,30/06/2011,30/06/2011
42085,Yorkshire,TA0798449899,507984,449899,12,18/09/1984,15/09/1997
25498,Devon and Cornwall,SX4553084880,245530,84880,5,15/08/1984,11/09/2001
4137,Yorkshire,SK2990095500,429900,395500,2,03/09/1981,23/09/1993
30121,Wessex,ST3741650267,337416,150267,1,02/10/2008,02/10/2008
3527,Wessex,ST8384573727,383845,173727,2,15/04/1999,19/07/2010
6549,Greater Manchester Merseyside and Cheshire,SJ9660065200,396600,365200,2,08/07/1997,28/06/2022
6123,Lincolnshire and Northamptonshire,SP7830081500,478300,281500,4,04/01/1989,30/06/1998
24822,Essex Norfolk and Suffolk,TM2720058900,627200,258900,1,04/03/2004,04/03/2004
29874,Northumbria,NZ0360082300,403600,582300,3,01/07/2011,14/07/2023
13119,Shropshire Herefordshire Worcestershire and Gloucestershire,SP0930050500,409300,250500,3,22/07/1993,09/05/1996
77284,Greater Manchester Merseyside and Cheshire,SJ8100082735,381000,382735,1,20/09/2022,20/09/2022
5436,Cumbria and Lancashire,NY2976994402,329769,594402,19,10/07/1995,15/08/2023
6941,Shropshire Herefordshire Worcestershire and Gloucestershire,SO7930074800,379300,274800,1,10/09/2002,10/09/2002
6731,Lincolnshire and Northamptonshire,TF4430093600,544300,393600,2,02/11/1989,03/09/1992
4733,Cambridgeshire and Bedfordshire,TL1754948292,517549,248292,5,05/07/1989,19/05/2005
4848,Cambridgeshire and Bedfordshire,TF6787113251,567871,313251,1,03/04/1996,03/04/1996
11987,Yorkshire,SK2899895624,428998,395624,14,14/09/2000,14/09/2015
22271,Cumbria and Lancashire,NY5860042000,358600,542000,3,01/09/2006,19/07/2019
77964,Cumbria and Lancashire,NY3656832525,336568,532525,2,27/07/2023,24/07/2024
7295,West Thames,SU2303469862,423034,169862,2,10/10/2002,16/11/2005
13759,Northumbria,NZ2480010000,424800,510000,4,16/11/2004,14/09/2022
9234,Devon and Cornwall,SS7426020550,274260,120550,18,27/08/1996,07/08/2023
3830,Yorkshire,SE2950095900,429500,495900,7,03/08/1995,31/07/2007
6752,Lincolnshire and Northamptonshire,TA3140000700,531400,400700,4,17/06/1986,18/06/1999
10594,Wessex,ST9610072200,396100,172200,1,03/09/1998,03/09/1998
22007,Devon and Cornwall,SS2278905670,222789,105670,2,03/09/1987,03/08/2010
513,Essex Norfolk and Suffolk,TL9370042000,593700,242000,3,04/04/1997,05/02/2010
20915,Essex Norfolk and Suffolk,TG1829824629,618298,324629,3,30/01/2004,20/04/2016
12488,Wessex,ST6729034090,367290,134090,3,19/07/1990,24/08/2011
4896,Cambridgeshire and Bedfordshire,TL3356994162,533569,294162,5,05/06/1987,12/06/2006
71664,Yorkshire,NZ6757307837,467573,507837,4,27/09/2018,02/10/2023
6408,Wessex,ST9387074160,393870,174160,5,15/10/1997,19/07/2006
25718,Devon and Cornwall,SX4170089400,241700,89400,8,22/07/1992,08/08/2000
13185,Devon and Cornwall,SX5564760061,255647,60061,2,07/07/1998,11/06/2004
36211,Wessex,ST9535039726,395350,139726,1,06/10/2010,06/10/2010
55723,Northumbria,NZ3334843892,433348,543892,1,28/10/2019,28/10/2019
77765,Cumbria and Lancashire,NY3704749663,337047,549663,2,14/06/2023,21/06/2024
4052,Yorkshire,SK3587387770,435873,387770,5,06/05/1982,10/10/1997
11281,Devon and Cornwall,SX1571097358,215710,97358,1,06/10/2003,06/10/2003
6737,Lincolnshire and Northamptonshire,TF1660026400,516600,326400,2,14/06/1990,09/07/1999
68158,Yorkshire,SE4366217147,443662,417147,2,22/09/2016,22/08/2017
31885,Hertfordshire and North London,TQ0530078900,505300,178900,1,16/05/1986,16/05/1986
3816,Yorkshire,SE1134788838,411347,488838,22,08/08/1996,11/07/2019
610,Essex Norfolk and Suffolk,TQ5950087600,559500,187600,2,12/03/1998,22/12/2005
3575,Derbyshire Nottinghamshire and Leicestershire,SK1608486389,416084,386389,6,30/11/2000,12/09/2024
7306,Devon and Cornwall,SX5253066760,252530,66760,20,05/06/1997,21/06/2023
12437,Wessex,ST4232325808,342323,125808,1,15/06/1994,15/06/1994
68225,Yorkshire,SE6985279052,469852,479052,1,02/10/2016,02/10/2016
61725,Yorkshire,SK3613795467,436137,395467,1,11/11/2014,11/11/2014
41454,Cumbria and Lancashire,SD6129250570,361292,450570,16,04/07/2011,11/10/2018
26878,Yorkshire,NZ8860009700,488600,509700,1,09/07/2007,09/07/2007
31215,Cumbria and Lancashire,SD5045071481,350450,471481,1,23/08/1995,23/08/1995
8844,Shropshire Herefordshire Worcestershire and Gloucestershire,SO2711798483,327117,298483,5,11/05/1994,05/07/2005
25596,Devon and Cornwall,SW4993035600,149930,35600,2,23/06/1987,03/06/2021
16078,Lincolnshire and Northamptonshire,SK9550009000,495500,309000,3,05/04/2005,26/06/2013
13766,Northumbria,NZ0360014900,403600,514900,4,10/11/2004,13/09/2022
14655,Northumbria,NZ0860013200,408600,513200,2,21/06/2005,16/09/2011
11784,Cumbria and Lancashire,SD1212294570,312122,494570,1,11/08/1994,11/08/1994
11338,Wessex,SY7030890948,370308,90948,14,14/10/2003,07/07/2023
9270,Lincolnshire and Northamptonshire,TF2480027900,524800,327900,15,26/08/1986,07/03/2011
5171,Cumbria and Lancashire,NY6297666624,362976,566624,16,08/08/2002,08/07/2024
40972,Yorkshire,SK3677575041,436775,375041,1,06/09/2011,06/09/2011
71523,Solent and South Downs,SU4673719023,446737,119023,14,10/09/2018,05/09/2024
29818,Cumbria and Lancashire,SD6384542561,363845,442561,1,24/08/2009,24/08/2009
28284,Kent and South London,TQ5106937803,551069,137803,1,09/10/2007,09/10/2007
75983,Yorkshire,SE8340581200,483405,481200,2,23/09/2021,14/09/2022
350,Staffordshire Warwickshire and West Midlands,SJ9331915220,393319,315220,4,25/08/1993,04/06/2015
30285,Devon and Cornwall,SX1849065414,218490,65414,1,04/08/2008,04/08/2008
50547,Solent and South Downs,TQ2187719814,521877,119814,1,15/05/2014,15/05/2014
8101,Hertfordshire and North London,TQ3672396094,536723,196094,16,29/11/1978,21/08/2024
10617,Wessex,ST7508980798,375089,180798,1,23/09/1998,23/09/1998
10835,Northumbria,NZ0116530770,401165,530770,5,23/09/2003,26/09/2023
6428,Greater Manchester Merseyside and Cheshire,SJ9852885493,398528,385493,2,18/07/1994,15/09/1998
17684,Cumbria and Lancashire,NY5632797354,356327,597354,1,01/09/2005,01/09/2005
35832,Essex Norfolk and Suffolk,TF9381029157,593810,329157,2,18/08/2010,05/09/2011
64645,Derbyshire Nottinghamshire and Leicestershire,SK6684488694,466844,388694,1,13/05/2015,13/05/2015
22780,Yorkshire,SE6140783569,461407,483569,1,22/06/2006,22/06/2006
51570,Hertfordshire and North London,TQ1023982621,510239,182621,1,08/10/2013,08/10/2013
6596,Lincolnshire and Northamptonshire,TF5550060600,555500,360600,2,15/08/1992,04/05/1995
17567,Cumbria and Lancashire,NY0198306705,301983,506705,1,28/09/2005,28/09/2005
35010,Staffordshire Warwickshire and West Midlands,SP3642292630,436422,292630,1,18/05/2010,18/05/2010
4691,Cambridgeshire and Bedfordshire,TL0228747643,502287,247643,7,25/11/1988,31/08/2023
23866,Yorkshire,SK3483570629,434835,370629,1,04/09/2006,04/09/2006
18955,Northumbria,NT9960007200,399600,607200,2,02/09/1993,24/08/2006
30992,Wessex,ST2959545541,329595,145541,1,04/08/2009,04/08/2009
13400,Greater Manchester Merseyside and Cheshire,SD8530012300,385300,412300,1,27/04/1995,27/04/1995
9713,Devon and Cornwall,SY0128095960,301280,95960,6,14/05/1997,16/05/2023
73268,Yorkshire,SE0288412092,402884,412092,2,27/03/2019,05/09/2019
31998,Kent and South London,TQ3057749005,530577,149005,1,20/11/2008,20/11/2008
29904,Devon and Cornwall,SW7881039710,178810,39710,1,16/09/2008,16/09/2008
65745,Lincolnshire and Northamptonshire,SK9260333746,492603,333746,1,15/10/2015,15/10/2015
90,Staffordshire Warwickshire and West Midlands,SK0871064610,408710,364610,1,14/12/2004,14/12/2004
6877,Greater Manchester Merseyside and Cheshire,SJ6740062600,367400,362600,1,06/09/1999,06/09/1999
12633,Greater Manchester Merseyside and Cheshire,SD8825017456,388250,417456,3,24/04/2004,18/07/2024
15679,Northumbria,NZ2700012500,427000,512500,2,17/08/2005,14/10/2010
8892,Shropshire Herefordshire Worcestershire and Gloucestershire,SJ2739900243,327399,300243,1,18/09/2002,18/09/2002
29853,Northumbria,NY7080059400,370800,559400,3,16/07/2008,25/10/2018
8519,Northumbria,NZ7120015600,471200,515600,2,28/07/2000,09/07/2007
26523,Yorkshire,SD9095685859,390956,485859,2,06/06/2007,25/07/2013
8069,West Thames,SU9446377689,494463,177689,10,01/09/1995,03/09/2008
67044,Cumbria and Lancashire,SD4799978254,347999,478254,1,08/07/2016,08/07/2016
146,Staffordshire Warwickshire and West Midlands,SP2013990592,420139,290592,5,06/05/1992,20/07/2004
6220,Lincolnshire and Northamptonshire,TF1240010400,512400,310400,2,02/10/1990,06/04/1993
7577,Yorkshire,SD9009562716,390095,462716,20,14/08/2002,21/08/2024
25477,Northumbria,NZ0544948835,405449,548835,5,21/09/2006,27/08/2019
9895,Devon and Cornwall,SS7398047680,273980,147680,5,01/07/1997,17/07/2023
1933,Yorkshire,NZ7843405551,478434,505551,8,15/10/1999,08/10/2024
6489,Greater Manchester Merseyside and Cheshire,SJ8880079700,388800,379700,2,18/08/1993,23/07/1996
25203,Northumbria,NT8470011300,384700,611300,1,07/09/2006,07/09/2006
31360,Cumbria and Lancashire,SD8394836702,383948,436702,8,29/06/1993,27/06/2023
3736,Staffordshire Warwickshire and West Midlands,SP0779763667,407797,263667,10,14/08/1980,15/07/2004
8420,Devon and Cornwall,SX1860066600,218600,66600,7,15/08/1994,27/06/2006
24044,Wessex,SU1438400055,414384,100055,1,21/11/2006,21/11/2006
7127,Solent and South Downs,TQ4245616223,542456,116223,16,07/09/2001,04/10/2024
30185,Yorkshire,SK3510085100,435100,385100,3,22/01/1986,03/11/1993
29927,Northumbria,NZ1430074600,414300,574600,2,01/08/2012,10/07/2024
13072,Staffordshire Warwickshire and West Midlands,SP1780052900,417800,252900,2,21/10/1986,12/08/1993
7369,Wessex,ST7319493114,373194,193114,3,03/07/1991,23/08/1999
878,Essex Norfolk and Suffolk,TL6809917614,568099,217614,13,28/09/1983,22/08/2019
1258,Shropshire Herefordshire Worcestershire and Gloucestershire,SO7760072100,377600,272100,1,08/05/1991,08/05/1991
1636,Essex Norfolk and Suffolk,TF8430042500,584300,342500,13,17/07/1987,12/09/2024
50144,Shropshire Herefordshire Worcestershire and Gloucestershire,SO8431675021,384316,275021,2,25/06/2013,30/06/2015
21289,Staffordshire Warwickshire and West Midlands,SK0860038012,408600,338012,1,14/02/2001,14/02/2001
24522,Devon and Cornwall,SX1210080600,212100,80600,1,23/06/1995,23/06/1995
12571,Wessex,ST5359908892,353599,108892,1,01/09/1993,01/09/1993
32046,Lincolnshire and Northamptonshire,TF1480407206,514804,307206,1,20/11/2008,20/11/2008
8274,Cumbria and Lancashire,SD4970040300,349700,440300,20,28/08/2001,21/06/2023
23020,Yorkshire,SE5566088732,455660,488732,1,28/06/2006,28/06/2006
10291,Greater Manchester Merseyside and Cheshire,SJ6914698562,369146,398562,2,23/04/2003,07/03/2011
14543,Yorkshire,NY8970001300,389700,501300,1,06/06/2005,06/06/2005
254,Staffordshire Warwickshire and West Midlands,SP0340092400,403400,292400,2,22/03/1995,16/07/1997
1392,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6630079600,366300,279600,2,27/04/1993,27/05/1999
6526,Greater Manchester Merseyside and Cheshire,SJ7685779517,376857,379517,1,19/08/1996,19/08/1996
8839,Cambridgeshire and Bedfordshire,TL0723047439,507230,247439,1,07/08/2002,07/08/2002
28822,Solent and South Downs,SU2331308388,423313,108388,3,31/10/2007,12/07/2019
14307,Greater Manchester Merseyside and Cheshire,SJ4658089053,346580,389053,1,08/04/2005,08/04/2005
47606,Yorkshire,SK2200090800,422000,390800,1,10/10/2012,10/10/2012
3865,Solent and South Downs,SU8859018815,488590,118815,1,12/10/2001,12/10/2001
6265,Solent and South Downs,SU5681033347,456810,133347,4,16/08/2002,23/07/2021
7912,Lincolnshire and Northamptonshire,TA2300008100,523000,408100,1,18/11/1987,18/11/1987
10972,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3660068700,336600,268700,3,23/07/1991,04/08/2010
31710,Cumbria and Lancashire,SD9165637933,391656,437933,3,09/05/1984,07/08/2023
827,Essex Norfolk and Suffolk,TL7310029000,573100,229000,14,06/07/1984,10/08/2023
1651,Essex Norfolk and Suffolk,TG3280004600,632800,304600,16,14/11/1986,30/01/2024
12693,Northumbria,NZ2840012900,428400,512900,3,29/06/2004,14/07/2016
19399,Cumbria and Lancashire,SD5630974344,356309,474344,3,06/05/2000,15/08/2022
21216,West Thames,TQ0518364059,505183,164059,6,12/10/1989,17/07/2014
24647,Wessex,SU1396500794,413965,100794,1,22/11/2006,22/11/2006
21222,West Thames,SU9950061800,499500,161800,1,13/07/2006,13/07/2006
78823,Devon and Cornwall,ST3157900845,331579,100845,2,27/07/2023,03/06/2024
30148,Hertfordshire and North London,TQ0135988260,501359,188260,3,28/04/2008,24/05/2019
25412,Devon and Cornwall,SW7052047300,170520,47300,2,03/06/1987,24/08/2000
63365,Yorkshire,SE3803254034,438032,454034,1,22/07/2015,22/07/2015
30122,Wessex,ST3789447306,337894,147306,2,02/10/2008,31/07/2013
66745,Northumbria,NZ6694821396,466948,521396,3,31/07/2016,16/11/2018
6288,Solent and South Downs,SZ5047886262,450478,86262,1,10/09/2002,10/09/2002
26626,Wessex,ST3679527628,336795,127628,9,05/06/2007,01/06/2016
11530,Cumbria and Lancashire,NY4544403397,345444,503397,1,26/10/1993,26/10/1993
16869,Northumbria,NY7710056300,377100,556300,1,31/08/2005,31/08/2005
37967,Hertfordshire and North London,TL3706413295,537064,213295,1,29/06/2011,29/06/2011
8579,Devon and Cornwall,SX4580058100,245800,58100,1,16/10/2002,16/10/2002
12597,Wessex,ST2822418472,328224,118472,1,06/08/1992,06/08/1992
16870,Northumbria,NY8470048900,384700,548900,4,21/09/2005,29/08/2023
66504,Yorkshire,TA1688358569,516883,458569,1,30/09/2016,30/09/2016
25843,Greater Manchester Merseyside and Cheshire,SK0406582225,404065,382225,12,10/08/2007,04/06/2024
47703,Hertfordshire and North London,TQ3445088320,534450,188320,1,03/10/2013,03/10/2013
805,Essex Norfolk and Suffolk,TL8310014500,583100,214500,9,07/08/1984,30/09/2008
1388,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6440085500,364400,285500,2,26/04/1993,27/05/1999
4312,Northumbria,NU1030013600,410300,613600,7,13/09/1996,26/06/2024
9589,Devon and Cornwall,SY2826097220,328260,97220,5,15/09/1997,17/05/2023
7899,Lincolnshire and Northamptonshire,TF4250082600,542500,382600,3,24/08/1994,08/10/1996
37292,Lincolnshire and Northamptonshire,SP8603692160,486036,292160,2,12/05/2011,20/05/2014
3754,Yorkshire,SE0070063000,400700,463000,11,03/08/1996,04/08/2014
14321,Cumbria and Lancashire,NY2178150629,321781,550629,2,26/04/2005,06/09/2012
9549,Devon and Cornwall,SX9520088300,295200,88300,1,24/09/1996,24/09/1996
6615,Lincolnshire and Northamptonshire,TF4330083700,543300,383700,3,11/10/1989,22/05/1995
72790,West Thames,SU9651444340,496514,144340,1,16/05/2019,16/05/2019
